Loading CRC_default/1.1
Loading CRC_default/1.1
epochs     : 200
output_dir : /users/jhao3/IntelligentCarpet/train/com/output/phase2_gamma
device     : cuda
loading tactile cache: /users/jhao3/IntelligentCarpet/train/com/output/tactile_all.npy
samples: total=17218, train=11963, test=5255
computing tactile train-set statistics...
  tactile mean=0.0667  std=0.0149
  CoM history mean=[ 864.03656846  795.95758743 -801.63419436]  std=[355.99896827 336.99385833 278.31618969]
  Y_delta mean=[-1.04585897  0.65072669 -1.29675495]  std=[90.97552234 87.1825227  81.5448755 ]

Gamma model: 283358 params
training for 200 epochs...
  epoch  64/199  train=0.02707  val=0.04213  best_val=0.04027  (105.9s)
  epoch  65/199  train=0.02418  val=0.03803  best_val=0.03803  (106.2s)
  epoch  66/199  train=0.02382  val=0.03894  best_val=0.03803  (106.5s)
  epoch  67/199  train=0.02411  val=0.04050  best_val=0.03803  (106.3s)
  epoch  68/199  train=0.02426  val=0.03857  best_val=0.03803  (106.3s)
  epoch  69/199  train=0.02358  val=0.03663  best_val=0.03663  (106.8s)
  epoch  70/199  train=0.02343  val=0.03826  best_val=0.03663  (105.6s)
  epoch  71/199  train=0.02262  val=0.03777  best_val=0.03663  (107.5s)
  epoch  72/199  train=0.02269  val=0.03767  best_val=0.03663  (107.7s)
  epoch  73/199  train=0.02262  val=0.03792  best_val=0.03663  (107.4s)
  epoch  74/199  train=0.02235  val=0.03691  best_val=0.03663  (107.2s)
  epoch  75/199  train=0.02229  val=0.03555  best_val=0.03555  (106.9s)
  epoch  76/199  train=0.02255  val=0.03842  best_val=0.03555  (107.6s)
  epoch  77/199  train=0.02330  val=0.03562  best_val=0.03555  (107.4s)
  epoch  78/199  train=0.02142  val=0.03879  best_val=0.03555  (107.2s)
  epoch  79/199  train=0.02218  val=0.03652  best_val=0.03555  (106.8s)
  epoch  80/199  train=0.02243  val=0.03540  best_val=0.03540  (107.5s)
  epoch  81/199  train=0.02008  val=0.03416  best_val=0.03416  (107.0s)
  epoch  82/199  train=0.01982  val=0.03446  best_val=0.03416  (107.1s)
  epoch  83/199  train=0.02065  val=0.03523  best_val=0.03416  (106.0s)
  epoch  84/199  train=0.02001  val=0.03390  best_val=0.03390  (106.0s)
  epoch  85/199  train=0.02115  val=0.03504  best_val=0.03390  (106.6s)
  epoch  86/199  train=0.02153  val=0.03436  best_val=0.03390  (107.6s)
  epoch  87/199  train=0.01991  val=0.03370  best_val=0.03370  (106.1s)
  epoch  88/199  train=0.01976  val=0.03440  best_val=0.03370  (107.7s)
  epoch  89/199  train=0.02030  val=0.03668  best_val=0.03370  (107.7s)
  epoch  90/199  train=0.01987  val=0.03323  best_val=0.03323  (107.7s)
  epoch  91/199  train=0.01922  val=0.03378  best_val=0.03323  (107.4s)
  epoch  92/199  train=0.01885  val=0.03285  best_val=0.03285  (107.8s)
  epoch  93/199  train=0.01970  val=0.03322  best_val=0.03285  (107.6s)
  epoch  94/199  train=0.01963  val=0.03321  best_val=0.03285  (106.8s)
  epoch  95/199  train=0.01896  val=0.03314  best_val=0.03285  (106.7s)
  epoch  96/199  train=0.01852  val=0.03266  best_val=0.03266  (107.8s)
  epoch  97/199  train=0.01898  val=0.03205  best_val=0.03205  (107.1s)
  epoch  98/199  train=0.01876  val=0.03245  best_val=0.03205  (106.7s)
  epoch  99/199  train=0.01781  val=0.03144  best_val=0.03144  (106.2s)
  epoch 100/199  train=0.01824  val=0.03212  best_val=0.03144  (107.2s)
  epoch 101/199  train=0.01862  val=0.03433  best_val=0.03144  (106.3s)
  epoch 102/199  train=0.01856  val=0.03249  best_val=0.03144  (108.0s)
  epoch 103/199  train=0.01850  val=0.03194  best_val=0.03144  (106.2s)
  epoch 104/199  train=0.01844  val=0.03155  best_val=0.03144  (106.7s)
  epoch 105/199  train=0.01786  val=0.03086  best_val=0.03086  (107.3s)
  epoch 106/199  train=0.01730  val=0.03116  best_val=0.03086  (106.1s)
  epoch 107/199  train=0.01689  val=0.03039  best_val=0.03039  (106.4s)
  epoch 108/199  train=0.01743  val=0.03338  best_val=0.03039  (107.7s)
  epoch 109/199  train=0.01866  val=0.03218  best_val=0.03039  (108.4s)
  epoch 110/199  train=0.01725  val=0.03120  best_val=0.03039  (106.6s)
  epoch 111/199  train=0.01758  val=0.03133  best_val=0.03039  (106.7s)
  epoch 112/199  train=0.01820  val=0.03051  best_val=0.03039  (107.7s)
  epoch 113/199  train=0.01654  val=0.02970  best_val=0.02970  (107.7s)
  epoch 114/199  train=0.01648  val=0.03193  best_val=0.02970  (106.6s)
  epoch 115/199  train=0.01751  val=0.03117  best_val=0.02970  (106.3s)
  epoch 116/199  train=0.01697  val=0.02997  best_val=0.02970  (107.7s)
  epoch 117/199  train=0.01661  val=0.02980  best_val=0.02970  (106.6s)
  epoch 118/199  train=0.01623  val=0.03046  best_val=0.02970  (107.1s)
  epoch 119/199  train=0.01642  val=0.03030  best_val=0.02970  (106.9s)
  epoch 120/199  train=0.01660  val=0.03003  best_val=0.02970  (106.7s)
  epoch 121/199  train=0.01577  val=0.02910  best_val=0.02910  (107.2s)
  epoch 122/199  train=0.01621  val=0.02966  best_val=0.02910  (107.2s)
  epoch 123/199  train=0.01589  val=0.02869  best_val=0.02869  (107.3s)
  epoch 124/199  train=0.01584  val=0.02878  best_val=0.02869  (107.2s)
